,File,Phoneme
14352,DR1FECD0SI788,ah
14353,DR1FECD0SI788,ah
14354,DR1FECD0SI788,ah
14355,DR1FECD0SI788,--
14356,DR1FECD0SI788,--
14357,DR1FECD0SI788,m
14358,DR1FECD0SI788,m
14359,DR1FECD0SI788,m
14360,DR1FECD0SI788,m
14361,DR1FECD0SI788,m
14362,DR1FECD0SI788,m
14363,DR1FECD0SI788,m
14364,DR1FECD0SI788,m
14365,DR1FECD0SI788,--
14366,DR1FECD0SI788,--
14367,DR1FECD0SI788,q
14368,DR1FECD0SI788,q
14369,DR1FECD0SI788,q
14370,DR1FECD0SI788,q
14371,DR1FECD0SI788,q
14372,DR1FECD0SI788,q
14373,DR1FECD0SI788,q
14374,DR1FECD0SI788,q
14375,DR1FECD0SI788,--
14376,DR1FECD0SI788,--
14377,DR1FECD0SI788,ae
14378,DR1FECD0SI788,ae
14379,DR1FECD0SI788,ae
14380,DR1FECD0SI788,ae
14381,DR1FECD0SI788,ae
14382,DR1FECD0SI788,ae
14383,DR1FECD0SI788,ae
14384,DR1FECD0SI788,ae
14385,DR1FECD0SI788,ae
14386,DR1FECD0SI788,ae
14387,DR1FECD0SI788,ae
14388,DR1FECD0SI788,ae
14389,DR1FECD0SI788,--
14390,DR1FECD0SI788,--
14391,DR1FECD0SI788,m
14392,DR1FECD0SI788,m
14393,DR1FECD0SI788,m
14394,DR1FECD0SI788,m
14395,DR1FECD0SI788,m
14396,DR1FECD0SI788,m
14397,DR1FECD0SI788,--
14398,DR1FECD0SI788,--
14399,DR1FECD0SI788,axr
14400,DR1FECD0SI788,axr
14401,DR1FECD0SI788,axr
14402,DR1FECD0SI788,axr
14403,DR1FECD0SI788,axr
14404,DR1FECD0SI788,--
14405,DR1FECD0SI788,--
14406,DR1FECD0SI788,tcl
14407,DR1FECD0SI788,tcl
14408,DR1FECD0SI788,tcl
14409,DR1FECD0SI788,tcl
14410,DR1FECD0SI788,--
14411,DR1FECD0SI788,--
14412,DR1FECD0SI788,ch
14413,DR1FECD0SI788,ch
14414,DR1FECD0SI788,ch
14415,DR1FECD0SI788,ch
14416,DR1FECD0SI788,ch
14417,DR1FECD0SI788,ch
14418,DR1FECD0SI788,ch
14419,DR1FECD0SI788,--
14420,DR1FECD0SI788,--
14421,DR1FECD0SI788,axr
14422,DR1FECD0SI788,axr
14423,DR1FECD0SI788,axr
14424,DR1FECD0SI788,axr
14425,DR1FECD0SI788,axr
14426,DR1FECD0SI788,axr
14427,DR1FECD0SI788,--
14428,DR1FECD0SI788,--
14429,DR1FECD0SI788,q
14430,DR1FECD0SI788,q
14431,DR1FECD0SI788,q
14432,DR1FECD0SI788,q
14433,DR1FECD0SI788,q
14434,DR1FECD0SI788,q
14435,DR1FECD0SI788,q
14436,DR1FECD0SI788,q
14437,DR1FECD0SI788,--
14438,DR1FECD0SI788,--
14439,DR1FECD0SI788,ix
14440,DR1FECD0SI788,ix
14441,DR1FECD0SI788,ix
14442,DR1FECD0SI788,ix
14443,DR1FECD0SI788,--
14444,DR1FECD0SI788,--
14445,DR1FECD0SI788,n
14446,DR1FECD0SI788,n
14447,DR1FECD0SI788,n
14448,DR1FECD0SI788,n
14449,DR1FECD0SI788,n
14450,DR1FECD0SI788,n
14451,DR1FECD0SI788,n
14452,DR1FECD0SI788,n
14453,DR1FECD0SI788,n
14454,DR1FECD0SI788,--
14455,DR1FECD0SI788,--
14456,DR1FECD0SI788,ch
14457,DR1FECD0SI788,ch
14458,DR1FECD0SI788,ch
14459,DR1FECD0SI788,ch
14460,DR1FECD0SI788,ch
14461,DR1FECD0SI788,ch
14462,DR1FECD0SI788,ch
14463,DR1FECD0SI788,ch
14464,DR1FECD0SI788,ch
14465,DR1FECD0SI788,ch
14466,DR1FECD0SI788,ch
14467,DR1FECD0SI788,--
14468,DR1FECD0SI788,--
14469,DR1FECD0SI788,er
14470,DR1FECD0SI788,er
14471,DR1FECD0SI788,er
14472,DR1FECD0SI788,er
14473,DR1FECD0SI788,er
14474,DR1FECD0SI788,er
14475,DR1FECD0SI788,er
14476,DR1FECD0SI788,er
14477,DR1FECD0SI788,er
14478,DR1FECD0SI788,er
14479,DR1FECD0SI788,--
14480,DR1FECD0SI788,--
14481,DR1FECD0SI788,ix
14482,DR1FECD0SI788,--
14483,DR1FECD0SI788,--
14484,DR1FECD0SI788,n
14485,DR1FECD0SI788,n
14486,DR1FECD0SI788,--
14487,DR1FECD0SI788,--
14488,DR1FECD0SI788,tcl
14489,DR1FECD0SI788,--
14490,DR1FECD0SI788,--
14491,DR1FECD0SI788,s
14492,DR1FECD0SI788,s
14493,DR1FECD0SI788,s
14494,DR1FECD0SI788,s
14495,DR1FECD0SI788,s
14496,DR1FECD0SI788,s
14497,DR1FECD0SI788,s
14498,DR1FECD0SI788,s
14499,DR1FECD0SI788,--
14500,DR1FECD0SI788,--
14501,DR1FECD0SI788,eh
14502,DR1FECD0SI788,eh
14503,DR1FECD0SI788,eh
14504,DR1FECD0SI788,eh
14505,DR1FECD0SI788,eh
14506,DR1FECD0SI788,eh
14507,DR1FECD0SI788,eh
14508,DR1FECD0SI788,--
14509,DR1FECD0SI788,--
14510,DR1FECD0SI788,kcl
14511,DR1FECD0SI788,kcl
14512,DR1FECD0SI788,kcl
14513,DR1FECD0SI788,--
14514,DR1FECD0SI788,--
14515,DR1FECD0SI788,s
14516,DR1FECD0SI788,s
14517,DR1FECD0SI788,s
14518,DR1FECD0SI788,s
14519,DR1FECD0SI788,s
14520,DR1FECD0SI788,s
14521,DR1FECD0SI788,s
14522,DR1FECD0SI788,s
14523,DR1FECD0SI788,s
14524,DR1FECD0SI788,s
14525,DR1FECD0SI788,s
14526,DR1FECD0SI788,s
14527,DR1FECD0SI788,--
14528,DR1FECD0SI788,--
14529,DR1FECD0SI788,pcl
14530,DR1FECD0SI788,pcl
14531,DR1FECD0SI788,pcl
14532,DR1FECD0SI788,pcl
14533,DR1FECD0SI788,pcl
14534,DR1FECD0SI788,--
14535,DR1FECD0SI788,--
14536,DR1FECD0SI788,--
14537,DR1FECD0SI788,--
14538,DR1FECD0SI788,er
14539,DR1FECD0SI788,er
14540,DR1FECD0SI788,er
14541,DR1FECD0SI788,er
14542,DR1FECD0SI788,er
14543,DR1FECD0SI788,er
14544,DR1FECD0SI788,er
14545,DR1FECD0SI788,er
14546,DR1FECD0SI788,er
14547,DR1FECD0SI788,er
14548,DR1FECD0SI788,er
14549,DR1FECD0SI788,er
14550,DR1FECD0SI788,er
14551,DR1FECD0SI788,--
14552,DR1FECD0SI788,--
14553,DR1FECD0SI788,tcl
14554,DR1FECD0SI788,tcl
14555,DR1FECD0SI788,tcl
14556,DR1FECD0SI788,tcl
14557,DR1FECD0SI788,tcl
14558,DR1FECD0SI788,tcl
14559,DR1FECD0SI788,tcl
14560,DR1FECD0SI788,tcl
14561,DR1FECD0SI788,tcl
14562,DR1FECD0SI788,--
14563,DR1FECD0SI788,--
14564,DR1FECD0SI788,--
14565,DR1FECD0SI788,s
14566,DR1FECD0SI788,s
14567,DR1FECD0SI788,s
14568,DR1FECD0SI788,s
14569,DR1FECD0SI788,s
14570,DR1FECD0SI788,s
14571,DR1FECD0SI788,s
14572,DR1FECD0SI788,s
14573,DR1FECD0SI788,s
14574,DR1FECD0SI788,s
14575,DR1FECD0SI788,s
14576,DR1FECD0SI788,--
14577,DR1FECD0SI788,--
14578,DR1FECD0SI788,pau
14579,DR1FECD0SI788,pau
14580,DR1FECD0SI788,pau
14581,DR1FECD0SI788,pau
14582,DR1FECD0SI788,pau
14583,DR1FECD0SI788,pau
14584,DR1FECD0SI788,pau
14585,DR1FECD0SI788,pau
14586,DR1FECD0SI788,pau
14587,DR1FECD0SI788,pau
14588,DR1FECD0SI788,pau
14589,DR1FECD0SI788,pau
14590,DR1FECD0SI788,pau
14591,DR1FECD0SI788,pau
14592,DR1FECD0SI788,pau
14593,DR1FECD0SI788,pau
14594,DR1FECD0SI788,pau
14595,DR1FECD0SI788,pau
14596,DR1FECD0SI788,pau
14597,DR1FECD0SI788,pau
14598,DR1FECD0SI788,pau
14599,DR1FECD0SI788,pau
14600,DR1FECD0SI788,pau
14601,DR1FECD0SI788,pau
14602,DR1FECD0SI788,pau
14603,DR1FECD0SI788,pau
14604,DR1FECD0SI788,pau
14605,DR1FECD0SI788,pau
14606,DR1FECD0SI788,pau
14607,DR1FECD0SI788,pau
14608,DR1FECD0SI788,pau
14609,DR1FECD0SI788,pau
14610,DR1FECD0SI788,pau
14611,DR1FECD0SI788,pau
14612,DR1FECD0SI788,pau
14613,DR1FECD0SI788,pau
14614,DR1FECD0SI788,pau
14615,DR1FECD0SI788,pau
14616,DR1FECD0SI788,pau
14617,DR1FECD0SI788,pau
14618,DR1FECD0SI788,pau
14619,DR1FECD0SI788,pau
14620,DR1FECD0SI788,pau
14621,DR1FECD0SI788,--
14622,DR1FECD0SI788,--
14623,DR1FECD0SI788,eh
14624,DR1FECD0SI788,eh
14625,DR1FECD0SI788,eh
14626,DR1FECD0SI788,eh
14627,DR1FECD0SI788,eh
14628,DR1FECD0SI788,eh
14629,DR1FECD0SI788,--
14630,DR1FECD0SI788,--
14631,DR1FECD0SI788,n
14632,DR1FECD0SI788,n
14633,DR1FECD0SI788,n
14634,DR1FECD0SI788,n
14635,DR1FECD0SI788,n
14636,DR1FECD0SI788,n
14637,DR1FECD0SI788,--
14638,DR1FECD0SI788,--
14639,DR1FECD0SI788,f
14640,DR1FECD0SI788,f
14641,DR1FECD0SI788,f
14642,DR1FECD0SI788,f
14643,DR1FECD0SI788,f
14644,DR1FECD0SI788,f
14645,DR1FECD0SI788,f
14646,DR1FECD0SI788,f
14647,DR1FECD0SI788,f
14648,DR1FECD0SI788,f
14649,DR1FECD0SI788,f
14650,DR1FECD0SI788,f
14651,DR1FECD0SI788,f
14652,DR1FECD0SI788,f
14653,DR1FECD0SI788,--
14654,DR1FECD0SI788,--
14655,DR1FECD0SI788,ay
14656,DR1FECD0SI788,ay
14657,DR1FECD0SI788,ay
14658,DR1FECD0SI788,ay
14659,DR1FECD0SI788,ay
14660,DR1FECD0SI788,ay
14661,DR1FECD0SI788,ay
14662,DR1FECD0SI788,ay
14663,DR1FECD0SI788,ay
14664,DR1FECD0SI788,ay
14665,DR1FECD0SI788,ay
14666,DR1FECD0SI788,ay
14667,DR1FECD0SI788,ay
14668,DR1FECD0SI788,ay
14669,DR1FECD0SI788,ay
14670,DR1FECD0SI788,ay
14671,DR1FECD0SI788,ay
14672,DR1FECD0SI788,ay
14673,DR1FECD0SI788,ay
14674,DR1FECD0SI788,ay
14675,DR1FECD0SI788,ay
14676,DR1FECD0SI788,ay
14677,DR1FECD0SI788,ay
14678,DR1FECD0SI788,--
14679,DR1FECD0SI788,--
14680,DR1FECD0SI788,n
14681,DR1FECD0SI788,n
14682,DR1FECD0SI788,n
14683,DR1FECD0SI788,n
14684,DR1FECD0SI788,--
14685,DR1FECD0SI788,--
14686,DR1FECD0SI788,f
14687,DR1FECD0SI788,f
14688,DR1FECD0SI788,f
14689,DR1FECD0SI788,f
14690,DR1FECD0SI788,f
14691,DR1FECD0SI788,f
14692,DR1FECD0SI788,f
14693,DR1FECD0SI788,f
14694,DR1FECD0SI788,f
14695,DR1FECD0SI788,f
14696,DR1FECD0SI788,f
14697,DR1FECD0SI788,f
14698,DR1FECD0SI788,f
14699,DR1FECD0SI788,f
14700,DR1FECD0SI788,--
14701,DR1FECD0SI788,--
14702,DR1FECD0SI788,eh
14703,DR1FECD0SI788,eh
14704,DR1FECD0SI788,eh
14705,DR1FECD0SI788,eh
14706,DR1FECD0SI788,eh
14707,DR1FECD0SI788,eh
14708,DR1FECD0SI788,eh
14709,DR1FECD0SI788,eh
14710,DR1FECD0SI788,eh
14711,DR1FECD0SI788,eh
14712,DR1FECD0SI788,eh
14713,DR1FECD0SI788,--
14714,DR1FECD0SI788,--
14715,DR1FECD0SI788,dh
14716,DR1FECD0SI788,dh
14717,DR1FECD0SI788,dh
14718,DR1FECD0SI788,dh
14719,DR1FECD0SI788,--
14720,DR1FECD0SI788,--
14721,DR1FECD0SI788,er
14722,DR1FECD0SI788,er
14723,DR1FECD0SI788,er
14724,DR1FECD0SI788,er
14725,DR1FECD0SI788,er
14726,DR1FECD0SI788,er
14727,DR1FECD0SI788,er
14728,DR1FECD0SI788,er
14729,DR1FECD0SI788,er
14730,DR1FECD0SI788,er
14731,DR1FECD0SI788,--
14732,DR1FECD0SI788,--
14733,DR1FECD0SI788,dcl
14734,DR1FECD0SI788,dcl
14735,DR1FECD0SI788,dcl
14736,DR1FECD0SI788,dcl
14737,DR1FECD0SI788,dcl
14738,DR1FECD0SI788,--
14739,DR1FECD0SI788,--
14740,DR1FECD0SI788,d
14741,DR1FECD0SI788,d
14742,DR1FECD0SI788,--
14743,DR1FECD0SI788,--
14744,DR1FECD0SI788,y
14745,DR1FECD0SI788,y
14746,DR1FECD0SI788,y
14747,DR1FECD0SI788,y
14748,DR1FECD0SI788,y
14749,DR1FECD0SI788,--
14750,DR1FECD0SI788,--
14751,DR1FECD0SI788,aa
14752,DR1FECD0SI788,aa
14753,DR1FECD0SI788,aa
14754,DR1FECD0SI788,aa
14755,DR1FECD0SI788,aa
14756,DR1FECD0SI788,aa
14757,DR1FECD0SI788,aa
14758,DR1FECD0SI788,aa
14759,DR1FECD0SI788,aa
14760,DR1FECD0SI788,aa
14761,DR1FECD0SI788,aa
14762,DR1FECD0SI788,aa
14763,DR1FECD0SI788,--
14764,DR1FECD0SI788,--
14765,DR1FECD0SI788,r
14766,DR1FECD0SI788,r
14767,DR1FECD0SI788,r
14768,DR1FECD0SI788,r
14769,DR1FECD0SI788,r
14770,DR1FECD0SI788,r
14771,DR1FECD0SI788,--
14772,DR1FECD0SI788,--
14773,DR1FECD0SI788,dcl
14774,DR1FECD0SI788,dcl
14775,DR1FECD0SI788,dcl
14776,DR1FECD0SI788,dcl
14777,DR1FECD0SI788,dcl
14778,DR1FECD0SI788,dcl
14779,DR1FECD0SI788,dcl
14780,DR1FECD0SI788,dcl
14781,DR1FECD0SI788,dcl
14782,DR1FECD0SI788,dcl
14783,DR1FECD0SI788,--
14784,DR1FECD0SI788,--
14785,DR1FECD0SI788,b
14786,DR1FECD0SI788,--
14787,DR1FECD0SI788,--
14788,DR1FECD0SI788,er
14789,DR1FECD0SI788,er
14790,DR1FECD0SI788,er
14791,DR1FECD0SI788,er
14792,DR1FECD0SI788,er
14793,DR1FECD0SI788,er
14794,DR1FECD0SI788,er
14795,DR1FECD0SI788,er
14796,DR1FECD0SI788,er
14797,DR1FECD0SI788,er
14798,DR1FECD0SI788,er
14799,DR1FECD0SI788,er
14800,DR1FECD0SI788,er
14801,DR1FECD0SI788,er
14802,DR1FECD0SI788,er
14803,DR1FECD0SI788,er
14804,DR1FECD0SI788,er
14805,DR1FECD0SI788,er
14806,DR1FECD0SI788,er
14807,DR1FECD0SI788,er
14808,DR1FECD0SI788,er
14809,DR1FECD0SI788,er
14810,DR1FECD0SI788,er
14811,DR1FECD0SI788,--
14812,DR1FECD0SI788,--
14813,DR1FECD0SI788,dcl
14814,DR1FECD0SI788,dcl
14815,DR1FECD0SI788,dcl
14816,DR1FECD0SI788,dcl
14817,DR1FECD0SI788,dcl
14818,DR1FECD0SI788,dcl
14819,DR1FECD0SI788,--
14820,DR1FECD0SI788,--
14821,DR1FECD0SI788,--
14822,DR1FECD0SI788,--
14823,DR1FECD0SI788,s
14824,DR1FECD0SI788,s
14825,DR1FECD0SI788,s
14826,DR1FECD0SI788,s
14827,DR1FECD0SI788,s
14828,DR1FECD0SI788,s
14829,DR1FECD0SI788,s
14830,DR1FECD0SI788,s
14831,DR1FECD0SI788,s
14832,DR1FECD0SI788,s
14833,DR1FECD0SI788,s
14834,DR1FECD0SI788,s
14835,DR1FECD0SI788,s
14836,DR1FECD0SI788,s
14837,DR1FECD0SI788,s
14838,DR1FECD0SI788,s
14839,DR1FECD0SI788,s
14840,DR1FECD0SI788,s
14841,DR1FECD0SI788,--
14842,DR1FECD0SI788,--
14843,DR1FECD0SI788,h#
14844,DR1FECD0SI788,h#
14845,DR1FECD0SI788,h#
14846,DR1FECD0SI788,h#
14847,DR1FECD0SI788,h#
14848,DR1FECD0SI788,h#
14849,DR1FECD0SI788,h#
14850,DR1FECD0SI788,h#
14851,DR1FECD0SI788,h#
14852,DR1FECD0SI788,h#
14853,DR1FECD0SI788,h#
14854,DR1FECD0SI788,h#
14855,DR1FECD0SI788,h#
14856,DR1FECD0SI788,h#
14857,DR1FECD0SI788,h#
14858,DR1FECD0SI788,--
14859,DR1FKFB0SX258,h#
14860,DR1FKFB0SX258,h#
14861,DR1FKFB0SX258,h#
14862,DR1FKFB0SX258,h#
14863,DR1FKFB0SX258,h#
14864,DR1FKFB0SX258,h#
14865,DR1FKFB0SX258,h#
14866,DR1FKFB0SX258,h#
14867,DR1FKFB0SX258,h#
14868,DR1FKFB0SX258,h#
14869,DR1FKFB0SX258,h#
14870,DR1FKFB0SX258,h#
14871,DR1FKFB0SX258,h#
14872,DR1FKFB0SX258,h#
14873,DR1FKFB0SX258,h#
14874,DR1FKFB0SX258,h#
14875,DR1FKFB0SX258,h#
14876,DR1FKFB0SX258,--
14877,DR1FKFB0SX258,--
14878,DR1FKFB0SX258,--
14879,DR1FKFB0SX258,--
14880,DR1FKFB0SX258,eh
14881,DR1FKFB0SX258,eh
14882,DR1FKFB0SX258,eh
14883,DR1FKFB0SX258,eh
14884,DR1FKFB0SX258,eh
14885,DR1FKFB0SX258,eh
14886,DR1FKFB0SX258,--
14887,DR1FKFB0SX258,--
14888,DR1FKFB0SX258,q
14889,DR1FKFB0SX258,q
14890,DR1FKFB0SX258,q
14891,DR1FKFB0SX258,q
14892,DR1FKFB0SX258,q
14893,DR1FKFB0SX258,q
14894,DR1FKFB0SX258,q
14895,DR1FKFB0SX258,q
14896,DR1FKFB0SX258,--
14897,DR1FKFB0SX258,--
14898,DR1FKFB0SX258,eh
14899,DR1FKFB0SX258,eh
14900,DR1FKFB0SX258,eh
14901,DR1FKFB0SX258,eh
14902,DR1FKFB0SX258,eh
14903,DR1FKFB0SX258,eh
14904,DR1FKFB0SX258,eh
14905,DR1FKFB0SX258,eh
14906,DR1FKFB0SX258,eh
14907,DR1FKFB0SX258,eh
14908,DR1FKFB0SX258,--
14909,DR1FKFB0SX258,--
14910,DR1FKFB0SX258,s
14911,DR1FKFB0SX258,s
14912,DR1FKFB0SX258,s
14913,DR1FKFB0SX258,s
14914,DR1FKFB0SX258,s
14915,DR1FKFB0SX258,s
14916,DR1FKFB0SX258,s
14917,DR1FKFB0SX258,s
14918,DR1FKFB0SX258,s
14919,DR1FKFB0SX258,s
14920,DR1FKFB0SX258,s
14921,DR1FKFB0SX258,s
14922,DR1FKFB0SX258,s
14923,DR1FKFB0SX258,--
14924,DR1FKFB0SX258,--
14925,DR1FKFB0SX258,ey
14926,DR1FKFB0SX258,ey
14927,DR1FKFB0SX258,ey
14928,DR1FKFB0SX258,ey
14929,DR1FKFB0SX258,ey
14930,DR1FKFB0SX258,ey
14931,DR1FKFB0SX258,ey
14932,DR1FKFB0SX258,ey
14933,DR1FKFB0SX258,ey
14934,DR1FKFB0SX258,ey
14935,DR1FKFB0SX258,ey
14936,DR1FKFB0SX258,ey
14937,DR1FKFB0SX258,ey
14938,DR1FKFB0SX258,ey
14939,DR1FKFB0SX258,ey
14940,DR1FKFB0SX258,ey
14941,DR1FKFB0SX258,ey
14942,DR1FKFB0SX258,ey
14943,DR1FKFB0SX258,--
14944,DR1FKFB0SX258,--
14945,DR1FKFB0SX258,q
14946,DR1FKFB0SX258,q
14947,DR1FKFB0SX258,q
14948,DR1FKFB0SX258,q
14949,DR1FKFB0SX258,q
14950,DR1FKFB0SX258,q
14951,DR1FKFB0SX258,--
14952,DR1FKFB0SX258,--
14953,DR1FKFB0SX258,ah
14954,DR1FKFB0SX258,ah
14955,DR1FKFB0SX258,ah
14956,DR1FKFB0SX258,ah
14957,DR1FKFB0SX258,ah
14958,DR1FKFB0SX258,ah
14959,DR1FKFB0SX258,ah
14960,DR1FKFB0SX258,ah
14961,DR1FKFB0SX258,ah
14962,DR1FKFB0SX258,ah
14963,DR1FKFB0SX258,--
14964,DR1FKFB0SX258,--
14965,DR1FKFB0SX258,n
14966,DR1FKFB0SX258,n
14967,DR1FKFB0SX258,n
14968,DR1FKFB0SX258,n
14969,DR1FKFB0SX258,n
14970,DR1FKFB0SX258,--
14971,DR1FKFB0SX258,--
14972,DR1FKFB0SX258,--
14973,DR1FKFB0SX258,--
14974,DR1FKFB0SX258,--
14975,DR1FKFB0SX258,ix
14976,DR1FKFB0SX258,ix
14977,DR1FKFB0SX258,ix
14978,DR1FKFB0SX258,ix
14979,DR1FKFB0SX258,ix
14980,DR1FKFB0SX258,ix
14981,DR1FKFB0SX258,--
14982,DR1FKFB0SX258,--
14983,DR1FKFB0SX258,n
14984,DR1FKFB0SX258,n
14985,DR1FKFB0SX258,n
14986,DR1FKFB0SX258,n
14987,DR1FKFB0SX258,n
14988,DR1FKFB0SX258,--
14989,DR1FKFB0SX258,--
14990,DR1FKFB0SX258,ay
14991,DR1FKFB0SX258,ay
14992,DR1FKFB0SX258,ay
14993,DR1FKFB0SX258,ay
14994,DR1FKFB0SX258,ay
14995,DR1FKFB0SX258,ay
14996,DR1FKFB0SX258,ay
14997,DR1FKFB0SX258,ay
14998,DR1FKFB0SX258,ay
14999,DR1FKFB0SX258,ay
15000,DR1FKFB0SX258,ay
15001,DR1FKFB0SX258,ay
15002,DR1FKFB0SX258,ay
15003,DR1FKFB0SX258,ay
15004,DR1FKFB0SX258,ay
15005,DR1FKFB0SX258,ay
15006,DR1FKFB0SX258,ay
15007,DR1FKFB0SX258,ay
15008,DR1FKFB0SX258,ay
15009,DR1FKFB0SX258,ay
15010,DR1FKFB0SX258,ay
15011,DR1FKFB0SX258,--
15012,DR1FKFB0SX258,--
15013,DR1FKFB0SX258,ah
15014,DR1FKFB0SX258,ah
15015,DR1FKFB0SX258,ah
15016,DR1FKFB0SX258,ah
15017,DR1FKFB0SX258,ah
15018,DR1FKFB0SX258,ah
15019,DR1FKFB0SX258,ah
15020,DR1FKFB0SX258,ah
15021,DR1FKFB0SX258,ah
15022,DR1FKFB0SX258,ah
15023,DR1FKFB0SX258,--
15024,DR1FKFB0SX258,--
15025,DR1FKFB0SX258,bcl
15026,DR1FKFB0SX258,bcl
15027,DR1FKFB0SX258,bcl
15028,DR1FKFB0SX258,bcl
15029,DR1FKFB0SX258,--
15030,DR1FKFB0SX258,--
15031,DR1FKFB0SX258,b
15032,DR1FKFB0SX258,b
15033,DR1FKFB0SX258,b
15034,DR1FKFB0SX258,b
15035,DR1FKFB0SX258,--
15036,DR1FKFB0SX258,--
15037,DR1FKFB0SX258,l
15038,DR1FKFB0SX258,l
15039,DR1FKFB0SX258,l
15040,DR1FKFB0SX258,l
15041,DR1FKFB0SX258,--
15042,DR1FKFB0SX258,--
15043,DR1FKFB0SX258,iy
15044,DR1FKFB0SX258,iy
15045,DR1FKFB0SX258,iy
15046,DR1FKFB0SX258,iy
15047,DR1FKFB0SX258,iy
15048,DR1FKFB0SX258,iy
15049,DR1FKFB0SX258,iy
15050,DR1FKFB0SX258,iy
15051,DR1FKFB0SX258,iy
15052,DR1FKFB0SX258,iy
15053,DR1FKFB0SX258,iy
15054,DR1FKFB0SX258,iy
15055,DR1FKFB0SX258,iy
15056,DR1FKFB0SX258,iy
15057,DR1FKFB0SX258,iy
15058,DR1FKFB0SX258,iy
15059,DR1FKFB0SX258,--
15060,DR1FKFB0SX258,--
15061,DR1FKFB0SX258,r
15062,DR1FKFB0SX258,r
15063,DR1FKFB0SX258,r
15064,DR1FKFB0SX258,r
15065,DR1FKFB0SX258,r
15066,DR1FKFB0SX258,r
15067,DR1FKFB0SX258,r
15068,DR1FKFB0SX258,--
15069,DR1FKFB0SX258,--
15070,DR1FKFB0SX258,ix
15071,DR1FKFB0SX258,ix
15072,DR1FKFB0SX258,--
15073,DR1FKFB0SX258,--
15074,DR1FKFB0SX258,f
15075,DR1FKFB0SX258,f
15076,DR1FKFB0SX258,f
15077,DR1FKFB0SX258,f
15078,DR1FKFB0SX258,f
15079,DR1FKFB0SX258,f
15080,DR1FKFB0SX258,f
15081,DR1FKFB0SX258,f
15082,DR1FKFB0SX258,f
15083,DR1FKFB0SX258,f
15084,DR1FKFB0SX258,f
15085,DR1FKFB0SX258,f
15086,DR1FKFB0SX258,f
15087,DR1FKFB0SX258,f
15088,DR1FKFB0SX258,f
15089,DR1FKFB0SX258,f
15090,DR1FKFB0SX258,f
15091,DR1FKFB0SX258,--
15092,DR1FKFB0SX258,--
15093,DR1FKFB0SX258,l
15094,DR1FKFB0SX258,l
15095,DR1FKFB0SX258,l
15096,DR1FKFB0SX258,--
15097,DR1FKFB0SX258,--
15098,DR1FKFB0SX258,eh
15099,DR1FKFB0SX258,eh
15100,DR1FKFB0SX258,eh
15101,DR1FKFB0SX258,eh
15102,DR1FKFB0SX258,eh
15103,DR1FKFB0SX258,eh
15104,DR1FKFB0SX258,eh
15105,DR1FKFB0SX258,--
15106,DR1FKFB0SX258,--
15107,DR1FKFB0SX258,kcl
15108,DR1FKFB0SX258,kcl
15109,DR1FKFB0SX258,kcl
15110,DR1FKFB0SX258,--
15111,DR1FKFB0SX258,--
15112,DR1FKFB0SX258,--
15113,DR1FKFB0SX258,s
15114,DR1FKFB0SX258,s
15115,DR1FKFB0SX258,s
15116,DR1FKFB0SX258,s
15117,DR1FKFB0SX258,s
15118,DR1FKFB0SX258,s
15119,DR1FKFB0SX258,s
15120,DR1FKFB0SX258,s
15121,DR1FKFB0SX258,--
15122,DR1FKFB0SX258,--
15123,DR1FKFB0SX258,q
15124,DR1FKFB0SX258,q
15125,DR1FKFB0SX258,q
15126,DR1FKFB0SX258,q
15127,DR1FKFB0SX258,q
15128,DR1FKFB0SX258,q
15129,DR1FKFB0SX258,--
15130,DR1FKFB0SX258,--
15131,DR1FKFB0SX258,aa
15132,DR1FKFB0SX258,aa
15133,DR1FKFB0SX258,aa
15134,DR1FKFB0SX258,aa
15135,DR1FKFB0SX258,--
15136,DR1FKFB0SX258,--
15137,DR1FKFB0SX258,r
15138,DR1FKFB0SX258,r
15139,DR1FKFB0SX258,r
15140,DR1FKFB0SX258,--
15141,DR1FKFB0SX258,--
15142,DR1FKFB0SX258,v
15143,DR1FKFB0SX258,v
15144,DR1FKFB0SX258,v
15145,DR1FKFB0SX258,v
15146,DR1FKFB0SX258,v
15147,DR1FKFB0SX258,v
15148,DR1FKFB0SX258,v
15149,DR1FKFB0SX258,v
15150,DR1FKFB0SX258,v
15151,DR1FKFB0SX258,v
15152,DR1FKFB0SX258,--
15153,DR1FKFB0SX258,--
15154,DR1FKFB0SX258,y
15155,DR1FKFB0SX258,y
15156,DR1FKFB0SX258,y
15157,DR1FKFB0SX258,y
15158,DR1FKFB0SX258,y
15159,DR1FKFB0SX258,y
15160,DR1FKFB0SX258,y
15161,DR1FKFB0SX258,y
15162,DR1FKFB0SX258,y
15163,DR1FKFB0SX258,y
15164,DR1FKFB0SX258,y
15165,DR1FKFB0SX258,y
15166,DR1FKFB0SX258,y
15167,DR1FKFB0SX258,y
15168,DR1FKFB0SX258,y
15169,DR1FKFB0SX258,--
15170,DR1FKFB0SX258,--
15171,DR1FKFB0SX258,ux
15172,DR1FKFB0SX258,ux
15173,DR1FKFB0SX258,ux
15174,DR1FKFB0SX258,ux
15175,DR1FKFB0SX258,ux
15176,DR1FKFB0SX258,ux
15177,DR1FKFB0SX258,ux
15178,DR1FKFB0SX258,ux
15179,DR1FKFB0SX258,ux
